exceedance_probability,return_period_years,insured_loss_threshold
0.5396,1.8532246108228319,0.0
0.5397,1.852881230313137,0.0
0.5398,1.8525379770285293,0.0
0.5399,1.8521948508983144,0.0
0.54,1.8518518518518516,0.0
0.5401,1.851508979818552,0.0
0.5402,1.8511662347278786,0.0
0.5403,1.8508236165093466,0.0
0.5404,1.8504811250925242,0.0
0.5405,1.8501387604070305,0.0
0.5406,1.849796522382538,0.0
0.5407,1.8494544109487703,0.0
0.5408,1.8491124260355032,0.0
0.5409,1.848770567572564,0.0
0.541,1.8484288354898335,0.0
0.5411,1.8480872297172426,0.0
0.5412,1.8477457501847745,0.0
0.5413,1.8474043968224645,0.0
0.5414,1.847063169560399,0.0
0.5415,1.8467220683287167,0.0
0.5416,1.8463810930576072,0.0
0.5417,1.8460402436773122,0.0
0.5418,1.845699520118125,0.0
0.5419,1.8453589223103892,0.0
0.542,1.8450184501845017,0.0
0.5421,1.8446781036709092,0.0
0.5422,1.8443378827001107,0.0
0.5423,1.8439977872026554,0.0
0.5424,1.8436578171091447,0.0
0.5425,1.8433179723502304,0.0
0.5426,1.8429782528566163,0.0
0.5427,1.8426386585590566,0.0
0.5428,1.842299189388357,0.0
0.5429,1.841959845275373,0.0
0.543,1.8416206261510129,0.0
0.5431,1.8412815319462346,0.0
0.5432,1.840942562592047,0.0
0.5433,1.8406037180195103,0.0
0.5434,1.840264998159735,0.0
0.5435,1.8399264029438822,0.0
0.5436,1.839587932303164,0.0
0.5437,1.8392495861688432,0.0
0.5438,1.8389113644722326,0.0
0.5439,1.8385732671446955,0.0
0.544,1.838235294117647,0.0
0.5441,1.837897445322551,0.0
0.5442,1.8375597206909224,0.0
0.5443,1.8372221201543266,0.0
0.5444,1.836884643644379,0.0
0.5445,1.8365472910927456,0.0
0.5446,1.8362100624311422,0.0
0.5447,1.8358729575913348,0.0
0.5448,1.8355359765051398,0.0
0.5449,1.8351991191044226,0.0
0.545,1.8348623853211008,0.0
0.5451,1.83452577508714,0.0
0.5452,1.834189288334556,0.0
0.5453,1.8338529249954154,0.0
0.5454,1.8335166850018336,0.0
0.5455,1.8331805682859763,0.0
0.5456,1.8328445747800588,0.0
0.5457,1.8325087044163462,0.0
0.5458,1.832172957127153,0.0
0.5459,1.8318373328448432,0.0
0.546,1.8315018315018314,0.0
0.5461,1.8311664530305805,0.0
0.5462,1.8308311973636031,0.0
0.5463,1.8304960644334614,0.0
0.5464,1.8301610541727673,0.0
0.5465,1.8298261665141813,0.0
0.5466,1.8294914013904136,0.0
0.5467,1.8291567587342237,0.0
0.5468,1.82882223847842,0.0
0.5469,1.8284878405558602,0.0
0.547,1.8281535648994514,0.0
0.5471,1.8278194114421493,0.0
0.5472,1.827485380116959,0.0
0.5473,1.827151470856934,0.0
0.5474,1.8268176835951773,0.0
0.5475,1.8264840182648403,0.0
0.5476,1.8261504747991235,0.0
0.5477,1.8258170531312763,0.0
0.5478,1.8254837531945967,0.0
0.5479,1.8251505749224308,0.0
0.548,1.824817518248175,0.0
0.5481,1.8244845831052727,0.0
0.5482,1.8241517694272162,0.0
0.5483,1.8238190771475469,0.0
0.5484,1.8234865061998542,0.0
0.5485,1.8231540565177757,0.0
0.5486,1.8228217280349983,0.0
0.5487,1.8224895206852563,0.0
0.5488,1.8221574344023326,0.0
0.5489,1.8218254691200582,0.0
0.549,1.8214936247723132,0.0
0.5491,1.821161901293025,0.0
0.5492,1.8208302986161689,0.0
0.5493,1.8204988166757692,0.0
0.5494,1.8201674554058973,0.0
0.5495,1.8198362147406735,0.0
0.5496,1.819505094614265,0.0
0.5497,1.8191740949608879,0.0
0.5498,1.8188432157148056,0.0
0.5499,1.818512456810329,0.0
0.55,1.8181818181818181,0.0
0.5501,1.8178512997636793,0.0
0.5502,1.817520901490367,0.0
0.5503,1.8171906232963837,0.0
0.5504,1.816860465116279,0.0
0.5505,1.8165304268846503,0.0
0.5506,1.8162005085361426,0.0
0.5507,1.8158707100054476,0.0
0.5508,1.815541031227306,0.0
0.5509,1.815211472136504,0.0
0.551,1.8148820326678765,0.0
0.5511,1.8145527127563055,0.0
0.5512,1.8142235123367199,0.0
0.5513,1.8138944313440957,0.0
0.5514,1.8135654697134567,0.0
0.5515,1.813236627379873,0.0
0.5516,1.8129079042784628,0.0
0.5517,1.8125793003443902,0.0
0.5518,1.8122508155128672,0.0
0.5519,1.8119224497191522,0.0
0.552,1.8115942028985506,0.0
0.5521,1.8112660749864153,0.0
0.5522,1.8109380659181455,0.0
0.5523,1.810610175629187,0.0
0.5524,1.8102824040550325,0.0
0.5525,1.8099547511312217,0.0
0.5526,1.8096272167933407,0.0
0.5527,1.809299800977022,0.0
0.5528,1.8089725036179451,0.0
0.5529,1.808645324651836,0.0
0.553,1.8083182640144664,0.0
0.5531,1.807991321641656,0.0
0.5532,1.8076644974692697,0.0
0.5533,1.807337791433219,0.0
0.5534,1.8070112034694614,0.0
0.5535,1.806684733514002,0.0
0.5536,1.8063583815028903,0.0
0.5537,1.8060321473722234,0.0
0.5538,1.8057060310581439,0.0
0.5539,1.8053800324968408,0.0
0.554,1.8050541516245486,0.0
0.5541,1.8047283883775491,0.0
0.5542,1.8044027426921687,0.0
0.5543,1.8040772145047808,0.0
0.5544,1.8037518037518037,0.0
0.5545,1.8034265103697025,0.0
0.5546,1.8031013342949875,0.0
0.5547,1.802776275464215,0.0
0.5548,1.8024513338139871,0.0
0.5549,1.8021265092809517,0.0
0.555,1.8018018018018016,0.0
0.5551,1.8014772113132769,0.0
0.5552,1.8011527377521612,0.0
0.5553,1.8008283810552854,0.0
0.5554,1.8005041411595246,0.0
0.5555,1.8001800180018002,0.0
0.5556,1.7998560115190785,0.0
0.5557,1.7995321216483715,0.0
0.5558,1.7992083483267363,0.0
0.5559,1.7988846914912755,0.0
0.556,1.7985611510791366,0.0
0.5561,1.798237727027513,0.0
0.5562,1.7979144192736425,0.0
0.5563,1.7975912277548085,0.0
0.5564,1.7972681524083394,0.0
0.5565,1.7969451931716083,0.0
0.5566,1.7966223499820337,0.0
0.5567,1.7962996227770793,0.0
0.5568,1.795977011494253,0.0
0.5569,1.7956545160711082,0.0
0.557,1.7953321364452421,0.0
0.5571,1.795009872554299,0.0
0.5572,1.7946877243359654,0.0
0.5573,1.794365691727974,0.0
0.5574,1.794043774668102,0.0
0.5575,1.7937219730941705,0.0
0.5576,1.793400286944046,0.0
0.5577,1.7930787161556394,0.0
0.5578,1.7927572606669058,0.0
0.5579,1.7924359204158453,0.0
0.558,1.7921146953405016,0.0
0.5581,1.7917935853789642,0.0
0.5582,1.7914725904693658,0.0
0.5583,1.7911517105498835,0.0
0.5584,1.7908309455587392,0.0
0.5585,1.7905102954341987,0.0
0.5586,1.7901897601145722,0.0
0.5587,1.7898693395382137,0.0
0.5588,1.789549033643522,0.0
0.5589,1.789228842368939,0.0
0.559,1.7889087656529514,0.0
0.5591,1.7885888034340904,0.0
0.5592,1.7882689556509297,0.0
0.5593,1.7879492222420883,0.0
0.5594,1.787629603146228,0.0
0.5595,1.7873100983020553,0.0
0.5596,1.7869907076483202,0.0
0.5597,1.7866714311238163,0.0
0.5598,1.7863522686673814,0.0
0.5599,1.7860332202178961,0.0
0.56,1.7857142857142856,0.0
0.5601,1.7853954650955186,0.0
0.5602,1.7850767583006069,0.0
0.5603,1.784758165268606,0.0
0.5604,1.7844396859386153,0.0
0.5605,1.784121320249777,0.0
0.5606,1.7838030681412773,0.0
0.5607,1.7834849295523454,0.0
0.5608,1.783166904422254,0.0
0.5609,1.7828489926903193,0.0
0.561,1.7825311942959,0.0
0.5611,1.7822135091783995,0.0
0.5612,1.781895937277263,0.0
0.5613,1.7815784785319793,0.0
0.5614,1.7812611328820804,0.0
0.5615,1.7809439002671417,0.0
0.5616,1.7806267806267806,0.0
0.5617,1.7803097739006588,0.0
0.5618,1.7799928800284799,0.0
0.5619,1.7796760989499913,0.0
0.562,1.779359430604982,0.0
0.5621,1.7790428749332858,0.0
0.5622,1.7787264318747775,0.0
0.5623,1.7784101013693756,0.0
0.5624,1.7780938833570412,0.0
0.5625,1.7777777777777777,0.0
0.5626,1.7774617845716318,0.0
0.5627,1.777145903678692,0.0
0.5628,1.7768301350390903,0.0
0.5629,1.7765144785930007,0.0
0.563,1.7761989342806397,0.0
0.5631,1.7758835020422659,0.0
0.5632,1.7755681818181817,0.0
0.5633,1.7752529735487306,0.0
0.5634,1.774937877174299,0.0
0.5635,1.774622892635315,0.0
0.5636,1.7743080198722498,0.0
0.5637,1.7739932588256164,0.0
0.5638,1.7736786094359702,0.0
0.5639,1.7733640716439085,0.0
0.564,1.773049645390071,0.0
0.5641,1.772735330615139,0.0
0.5642,1.772421127259837,0.0
0.5643,1.77210703526493,0.0
0.5644,1.771793054571226,0.0
0.5645,1.7714791851195748,0.0
0.5646,1.7711654268508679,0.0
0.5647,1.7708517797060386,0.0
0.5648,1.7705382436260624,0.0
0.5649,1.7702248185519562,0.0
0.565,1.7699115044247788,0.0
0.5651,1.7695983011856307,0.0
0.5652,1.7692852087756545,0.0
0.5653,1.768972227136034,0.0
0.5654,1.7686593562079942,0.0
0.5655,1.7683465959328029,0.0
0.5656,1.768033946251768,0.0
0.5657,1.7677214071062402,0.0
0.5658,1.7674089784376106,0.0
0.5659,1.7670966601873124,0.0
0.566,1.76678445229682,0.0
0.5661,1.7664723547076486,0.0
0.5662,1.7661603673613564,0.0
0.5663,1.7658484901995408,0.0
0.5664,1.7655367231638417,0.0
0.5665,1.7652250661959399,0.0
0.5666,1.7649135192375573,0.0
0.5667,1.7646020822304571,0.0
0.5668,1.7642907551164433,0.0
0.5669,1.7639795378373613,0.0
0.567,1.7636684303350971,0.0
0.5671,1.763357432551578,0.0
0.5672,1.7630465444287728,0.0
0.5673,1.7627357659086902,0.0
0.5674,1.7624250969333803,0.0
0.5675,1.7621145374449338,0.0
0.5676,1.7618040873854828,0.0
0.5677,1.7614937466971994,0.0
0.5678,1.7611835153222968,0.0
0.5679,1.760873393203029,0.0
0.568,1.7605633802816902,0.0
0.5681,1.760253476500616,0.0
0.5682,1.7599436818021823,0.0
0.5683,1.7596339961288052,0.0
0.5684,1.7593244194229416,0.0
0.5685,1.7590149516270888,0.0
0.5686,1.7587055926837847,0.0
0.5687,1.7583963425356075,0.0
0.5688,1.7580872011251758,0.0
0.5689,1.7577781683951486,0.0
0.569,1.7574692442882252,0.0
0.5691,1.7571604287471445,0.0
0.5692,1.756851721714687,0.0
0.5693,1.7565431231336728,0.0
0.5694,1.7562346329469616,0.0
0.5695,1.7559262510974538,0.0
0.5696,1.75561797752809,0.0
0.5697,1.7553098121818502,0.0
0.5698,1.7550017550017551,0.0
0.5699,1.7546938059308652,0.0
0.57,1.7543859649122808,0.0
0.5701,1.7540782318891421,0.0
0.5702,1.75377060680463,0.0
0.5703,1.7534630896019638,0.0
0.5704,1.753155680224404,0.0
0.5705,1.7528483786152498,0.0
0.5706,1.752541184717841,0.0
0.5707,1.7522340984755564,0.0
0.5708,1.7519271198318151,0.0
0.5709,1.7516202487300754,0.0
0.571,1.7513134851138354,0.0
0.5711,1.7510068289266327,0.0
0.5712,1.7507002801120446,0.0
0.5713,1.750393838613688,0.0
0.5714,1.7500875043752186,0.0
0.5715,1.7497812773403325,0.0
0.5716,1.7494751574527643,0.0
0.5717,1.7491691446562883,0.0
0.5718,1.7488632388947185,0.0
0.5719,1.7485574401119077,0.0
0.572,1.7482517482517483,0.0
0.5721,1.7479461632581714,0.0
0.5722,1.7476406850751485,0.0
0.5723,1.7473353136466887,0.0
0.5724,1.7470300489168413,0.0
0.5725,1.7467248908296944,0.0
0.5726,1.7464198393293748,0.0
0.5727,1.7461148943600489,0.0
0.5728,1.7458100558659218,0.0
0.5729,1.7455053237912377,0.0
0.573,1.7452006980802794,0.0
0.5731,1.7448961786773685,0.0
0.5732,1.7445917655268666,0.0
0.5733,1.7442874585731727,0.0
0.5734,1.7439832577607255,0.0
0.5735,1.7436791630340016,0.0
0.5736,1.7433751743375174,0.0
0.5737,1.743071291615827,0.0
0.5738,1.742767514813524,0.0
0.5739,1.7424638438752398,0.0
0.574,1.7421602787456447,0.0
0.5741,1.7418568193694477,0.0
0.5742,1.7415534656913967,0.0
0.5743,1.7412502176562772,0.0
0.5744,1.7409470752089136,0.0
0.5745,1.7406440382941688,0.0
0.5746,1.7403411068569439,0.0
0.5747,1.7400382808421786,0.0
0.5748,1.7397355601948505,0.0
0.5749,1.7394329448599757,0.0
0.575,1.7391304347826089,0.0
0.5751,1.7388280299078422,0.0
0.5752,1.7385257301808066,0.0
0.5753,1.7382235355466713,0.0
0.5754,1.737921445950643,0.0
0.5755,1.737619461337967,0.0
0.5756,1.7373175816539264,0.0
0.5757,1.7370158068438424,0.0
0.5758,1.736714136853074,0.0
0.5759,1.7364125716270187,0.0
0.576,1.7361111111111112,0.0
0.5761,1.7358097552508247,0.0
0.5762,1.7355085039916693,0.0
0.5763,1.7352073572791948,0.0
0.5764,1.7349063150589867,0.0
0.5765,1.7346053772766694,0.0
0.5766,1.734304543877905,0.0
0.5767,1.7340038148083927,0.0
0.5768,1.7337031900138697,0.0
0.5769,1.733402669440111,0.0
0.577,1.733102253032929,0.0
0.5771,1.7328019407381738,0.0
0.5772,1.7325017325017324,0.0
0.5773,1.7322016282695305,0.0
0.5774,1.7319016279875303,0.0
0.5775,1.7316017316017316,0.0
0.5776,1.7313019390581716,0.0
0.5777,1.7310022503029254,0.0
0.5778,1.7307026652821047,0.0
0.5779,1.7304031839418585,0.0
0.578,1.7301038062283738,0.0
0.5781,1.7298045320878743,0.0
0.5782,1.7295053614666205,0.0
0.5783,1.7292062943109112,0.0
0.5784,1.7289073305670815,0.0
0.5785,1.7286084701815039,0.0
0.5786,1.7283097131005876,0.0
0.5787,1.7280110592707794,0.0
0.5788,1.7277125086385625,0.0
0.5789,1.7274140611504578,0.0
0.579,1.7271157167530227,0.0
0.5791,1.7268174753928511,0.0
0.5792,1.7265193370165743,0.0
0.5793,1.7262213015708612,0.0
0.5794,1.7259233690024163,0.0
0.5795,1.725625539257981,0.0
0.5796,1.725327812284334,0.0
0.5797,1.7250301880282906,0.0
0.5798,1.7247326664367024,0.0
0.5799,1.7244352474564582,0.0
0.58,1.7241379310344829,0.0
0.5801,1.7238407171177386,0.0
0.5802,1.723543605653223,0.0
0.5803,1.7232465965879715,0.0
0.5804,1.7229496898690557,0.0
0.5805,1.722652885443583,0.0
0.5806,1.722356183258698,0.0
0.5807,1.7220595832615808,0.0
0.5808,1.721763085399449,0.0
0.5809,1.7214666896195558,0.0
0.581,1.721170395869191,0.0
0.5811,1.7208742040956808,0.0
0.5812,1.7205781142463867,0.0
0.5813,1.720282126268708,0.0
0.5814,1.719986240110079,0.0
0.5815,1.7196904557179706,0.0
0.5816,1.71939477303989,0.0
0.5817,1.7190991920233798,0.0
0.5818,1.7188037126160194,0.0
0.5819,1.7185083347654238,0.0
0.582,1.718213058419244,0.0
0.5821,1.7179178835251676,0.0
0.5822,1.717622810030917,0.0
0.5823,1.717327837884252,0.0
0.5824,1.717032967032967,0.0
0.5825,1.7167381974248928,0.0
0.5826,1.7164435290078957,0.0
0.5827,1.7161489617298782,0.0
0.5828,1.7158544955387784,0.0
0.5829,1.71556013038257,0.0
0.583,1.7152658662092626,0.0
0.5831,1.7149717029669012,0.0
0.5832,1.7146776406035664,0.0
0.5833,1.7143836790673752,0.0
0.5834,1.7140898183064792,0.0
0.5835,1.713796058269066,0.0
0.5836,1.7135023989033584,0.0
0.5837,1.7132088401576153,0.0
0.5838,1.7129153819801302,0.0
0.5839,1.7126220243192327,0.0
0.584,1.7123287671232879,0.0
0.5841,1.7120356103406953,0.0
0.5842,1.7117425539198903,0.0
0.5843,1.7114495978093445,0.0
0.5844,1.7111567419575633,0.0
0.5845,1.7108639863130881,0.0
0.5846,1.7105713308244954,0.0
0.5847,1.7102787754403967,0.0
0.5848,1.7099863201094392,0.0
0.5849,1.7096939647803044,0.0
0.585,1.7094017094017095,0.0
0.5851,1.7091095539224066,0.0
0.5852,1.7088174982911823,0.0
0.5853,1.7085255424568595,0.0
0.5854,1.7082336863682952,0.0
0.5855,1.7079419299743808,0.0
0.5856,1.7076502732240437,0.0
0.5857,1.7073587160662456,0.0
0.5858,1.7070672584499829,0.0
0.5859,1.7067759003242875,0.0
0.586,1.7064846416382253,0.0
0.5861,1.7061934823408975,0.0
0.5862,1.7059024223814396,0.0
0.5863,1.7056114617090226,0.0
0.5864,1.7053206002728512,0.0
0.5865,1.7050298380221653,0.0
0.5866,1.7047391749062393,0.0
0.5867,1.7044486108743822,0.0
0.5868,1.7041581458759374,0.0
0.5869,1.7038677798602828,0.0
0.587,1.7035775127768313,0.0
0.5871,1.7032873445750298,0.0
0.5872,1.7029972752043596,0.0
0.5873,1.7027073046143366,0.0
0.5874,1.7024174327545114,0.0
0.5875,1.702127659574468,0.0
0.5876,1.7018379850238257,0.0
0.5877,1.7015484090522375,0.0
0.5878,1.701258931609391,0.0
0.5879,1.7009695526450077,0.0
0.588,1.7006802721088436,0.0
0.5881,1.7003910899506889,0.0
0.5882,1.7001020061203673,0.0
0.5883,1.6998130205677373,0.0
0.5884,1.699524133242692,0.0
0.5885,1.699235344095157,0.0
0.5886,1.6989466530750934,0.0
0.5887,1.6986580601324954,0.0
0.5888,1.6983695652173914,0.0
0.5889,1.6980811682798438,0.0
0.589,1.697792869269949,0.0
0.5891,1.6975046681378374,0.0
0.5892,1.697216564833673,0.0
0.5893,1.696928559307653,0.0
0.5894,1.69664065151001,0.0
0.5895,1.6963528413910092,0.0
0.5896,1.6960651289009498,0.0
0.5897,1.6957775139901645,0.0
0.5898,1.69548999660902,0.0
0.5899,1.6952025767079166,0.0
0.59,1.6949152542372883,0.0
0.5901,1.6946280291476021,0.0
0.5902,1.6943409013893598,0.0
0.5903,1.694053870913095,0.0
0.5904,1.6937669376693767,0.0
0.5905,1.6934801016088061,0.0
0.5906,1.6931933626820181,0.0
0.5907,1.6929067208396817,0.0
0.5908,1.6926201760324984,0.0
0.5909,1.6923337282112032,0.0
0.591,1.6920473773265652,0.0
0.5911,1.691761123329386,0.0
0.5912,1.6914749661705009,0.0
0.5913,1.6911889058007779,0.0
0.5914,1.6909029421711192,0.0
0.5915,1.6906170752324599,0.0
0.5916,1.6903313049357673,0.0
0.5917,1.6900456312320433,0.0
0.5918,1.6897600540723217,0.0
0.5919,1.6894745734076704,0.0
0.592,1.6891891891891893,0.0
0.5921,1.6889039013680123,0.0
0.5922,1.6886187098953058,0.0
0.5923,1.688333614722269,0.0
0.5924,1.6880486158001349,0.0
0.5925,1.6877637130801686,0.0
0.5926,1.6874789065136686,0.0
0.5927,1.6871941960519656,0.0
0.5928,1.6869095816464237,0.0
0.5929,1.6866250632484399,0.0
0.593,1.6863406408094437,0.0
0.5931,1.686056314280897,0.0
0.5932,1.6857720836142955,0.0
0.5933,1.6854879487611663,0.0
0.5934,1.6852039096730704,0.0
0.5935,1.6849199663016006,0.0
0.5936,1.6846361185983827,0.0
0.5937,1.684352366515075,0.0
0.5938,1.6840687100033682,0.0
0.5939,1.6837851490149858,0.0
0.594,1.6835016835016836,0.0
0.5941,1.68321831341525,0.0
0.5942,1.682935038707506,0.0
0.5943,1.6826518593303044,0.0
0.5944,1.6823687752355314,0.0
0.5945,1.682085786375105,0.0
0.5946,1.6818028927009754,0.0
0.5947,1.6815200941651252,0.0
0.5948,1.6812373907195697,0.0
0.5949,1.6809547823163558,0.0
0.595,1.680672268907563,0.0
0.5951,1.6803898504453034,0.0
0.5952,1.6801075268817205,0.0
0.5953,1.6798252981689903,0.0
0.5954,1.6795431642593213,0.0
0.5955,1.6792611251049538,0.0
0.5956,1.6789791806581598,0.0
0.5957,1.6786973308712438,0.0
0.5958,1.6784155756965424,0.0
0.5959,1.6781339150864238,0.0
0.596,1.6778523489932886,0.0
0.5961,1.677570877369569,0.0
0.5962,1.677289500167729,0.0
0.5963,1.6770082173402647,0.0
0.5964,1.6767270288397047,0.0
0.5965,1.6764459346186085,0.0
0.5966,1.6761649346295675,0.0
0.5967,1.6758840288252053,0.0
0.5968,1.675603217158177,0.0
0.5969,1.6753224995811695,0.0
0.597,1.6750418760469012,0.0
0.5971,1.6747613465081226,0.0
0.5972,1.6744809109176158,0.0
0.5973,1.6742005692281934,0.0
0.5974,1.6739203213927016,0.0
0.5975,1.6736401673640167,0.0
0.5976,1.6733601070950468,0.0
0.5977,1.6730801405387319,0.0
0.5978,1.672800267648043,0.0
0.5979,1.6725204883759826,0.0
0.598,1.6722408026755853,0.0
0.5981,1.6719612104999164,0.0
0.5982,1.671681711802073,0.0
0.5983,1.6714023065351828,0.0
0.5984,1.6711229946524062,0.0
0.5985,1.670843776106934,0.0
0.5986,1.670564650851988,0.0
0.5987,1.6702856188408217,0.0
0.5988,1.6700066800267201,0.0
0.5989,1.6697278343629989,0.0
0.599,1.669449081803005,0.0
0.5991,1.669170422300117,0.0
0.5992,1.6688918558077437,0.0
0.5993,1.6686133822793257,0.0
0.5994,1.668335001668335,0.0
0.5995,1.6680567139282734,0.0
0.5996,1.667778519012675,0.0
0.5997,1.6675004168751042,0.0
0.5998,1.6672224074691564,0.0
0.5999,1.666944490748458,0.0
0.6,1.6666666666666667,0.0
0.6001,1.6663889351774706,0.0
0.6002,1.6661112962345885,0.0
0.6003,1.665833749791771,0.0
0.6004,1.665556295802798,0.0
0.6005,1.665278934221482,0.0
0.6006,1.665001665001665,0.0
0.6007,1.6647244880972198,0.0
0.6008,1.6644474034620507,0.0
0.6009,1.6641704110500914,0.0
0.601,1.663893510815308,0.0
0.6011,1.6636167027116953,0.0
0.6012,1.6633399866932803,0.0
0.6013,1.6630633627141196,0.0
0.6014,1.6627868307283005,0.0
0.6015,1.6625103906899417,0.0
0.6016,1.6622340425531914,0.0
0.6017,1.6619577862722286,0.0
0.6018,1.6616816218012629,0.0
0.6019,1.661405549094534,0.0
0.602,1.6611295681063123,0.0
0.6021,1.6608536787908985,0.0
0.6022,1.6605778811026237,0.0
0.6023,1.6603021749958493,0.0
0.6024,1.6600265604249667,0.0
0.6025,1.6597510373443982,0.0
0.6026,1.659475605708596,0.0
0.6027,1.6592002654720424,0.0
0.6028,1.6589250165892502,0.0
0.6029,1.658649859014762,0.0
0.603,1.658374792703151,0.0
0.6031,1.6580998176090203,0.0
0.6032,1.6578249336870028,0.0
0.6033,1.6575501408917621,0.0
0.6034,1.6572754391779914,0.0
0.6035,1.657000828500414,0.0
0.6036,1.6567263088137838,0.0
0.6037,1.6564518800728838,0.0
0.6038,1.6561775422325273,0.0
0.6039,1.6559032952475576,0.0
0.604,1.6556291390728477,0.0
0.6041,1.655355073663301,0.0
0.6042,1.6550810989738498,0.0
0.6043,1.6548072149594573,0.0
0.6044,1.6545334215751157,0.0
0.6045,1.6542597187758477,0.0
0.6046,1.6539861065167052,0.0
0.6047,1.6537125847527698,0.0
0.6048,1.6534391534391535,0.0
0.6049,1.653165812530997,0.0
0.605,1.6528925619834711,0.0
0.6051,1.6526194017517766,0.0
0.6052,1.6523463317911435,0.0
0.6053,1.6520733520568314,0.0
0.6054,1.6518004625041294,0.0
0.6055,1.6515276630883566,0.0
0.6056,1.6512549537648613,0.0
0.6057,1.6509823344890209,0.0
0.6058,1.650709805216243,0.0
0.6059,1.650437365901964,0.0
0.606,1.6501650165016502,0.0
0.6061,1.649892756970797,0.0
0.6062,1.6496205872649292,0.0
0.6063,1.649348507339601,0.0
0.6064,1.6490765171503956,0.0
0.6065,1.6488046166529264,0.0
0.6066,1.6485328058028355,0.0
0.6067,1.6482610845557937,0.0
0.6068,1.6479894528675016,0.0
0.6069,1.6477179106936892,0.0
0.607,1.6474464579901154,0.0
0.6071,1.647175094712568,0.0
0.6072,1.6469038208168645,0.0
0.6073,1.6466326362588508,0.0
0.6074,1.6463615409944021,0.0
0.6075,1.6460905349794237,0.0
0.6076,1.6458196181698486,0.0
0.6077,1.6455487905216388,0.0
0.6078,1.6452780519907864,0.0
0.6079,1.6450074025333115,0.0
0.608,1.6447368421052633,0.0
0.6081,1.64446637066272,0.0
0.6082,1.644195988161789,0.0
0.6083,1.643925694558606,0.0
0.6084,1.6436554898093358,0.0
0.6085,1.6433853738701725,0.0
0.6086,1.643115346697338,0.0
0.6087,1.6428454082470838,0.0
0.6088,1.6425755584756898,0.0
0.6089,1.6423057973394646,0.0
0.609,1.6420361247947455,0.0
0.6091,1.6417665407978985,0.0
0.6092,1.6414970453053186,0.0
0.6093,1.6412276382734285,0.0
0.6094,1.6409583196586806,0.0
0.6095,1.6406890894175552,0.0
0.6096,1.6404199475065615,0.0
0.6097,1.6401508938822371,0.0
0.6098,1.639881928501148,0.0
0.6099,1.6396130513198885,0.0
0.61,1.639344262295082,0.0
0.6101,1.6390755613833798,0.0
0.6102,1.6388069485414618,0.0
0.6103,1.6385384237260365,0.0
0.6104,1.63826998689384,0.0
0.6105,1.6380016380016378,0.0
0.6106,1.6377333770062232,0.0
0.6107,1.6374652038644177,0.0
0.6108,1.6371971185330714,0.0
0.6109,1.636929120969062,0.0
0.611,1.6366612111292962,0.0
0.6111,1.6363933889707085,0.0
0.6112,1.6361256544502618,0.0
0.6113,1.635858007524947,0.0
0.6114,1.6355904481517827,0.0
0.6115,1.6353229762878168,0.0
0.6116,1.6350555918901242,0.0
0.6117,1.6347882949158083,0.0
0.6118,1.6345210853220007,0.0
0.6119,1.6342539630658603,0.0
0.612,1.6339869281045751,0.0
0.6121,1.6337199803953604,0.0
